AnimalType,Name,SpecificBreed,PrimaryBreed,PrimaryColour,De-sexed,Gender,Age,Locality
D         ,Bracken,BEAGLEX   ,BEAGLE,TriColour ,Y,M,15,COOLUM BEACH
D         ,Bonnie,RETRIEVGD ,RETRIE,Gold      ,Y,F,14,PARREARRA
D         ,Scully,JACKRUSSL ,JACKRU,TriColour ,Y,F,15,PALMWOODS
D         ,Wookie,LHASAAPSOX,LHASAA,White     ,Y,M,15,MOUNTAIN CREEK
D         ,Ruby,POODLETOYX,POODLE,GreyTan   ,Y,F,14,BUDERIM
D         ,Rolly,SHARPEI   ,SHARPE,Fawn      ,Y,M,14,MAROOCHY RIVER
D         ,Toby,LHASAAPSOX,LHASAA,Cream     ,Y,M,14,BUDERIM
D         ,Missy,POODLEMINX,POODLE,Black     ,Y,F,14,PACIFIC PARADISE
D         ,Bella,SHIHTZU   ,SHIHTZ,TriColour ,Y,F,14,KULUIN
D         ,Pasha,LABRADOR  ,LABRAD,Black     ,Y,F,14,MOOLOOLABA
D         ,Lucy Lui,BEAGLE    ,BEAGLE,TriColour ,Y,F,15,BUDERIM
D         ,Milo,KELPIEAUSX,KELPIE,TanWhite  ,Y,M,14,MOOLOOLABA
D         ,Gabby,STAFFRDBTX,STAFFR,BlackBrind,Y,F,14,KUREELPA
D         ,Tilda,CATTLEDOGX,CATTLE,Red       ,Y,F,14,MAROOCHYDORE
D         ,Jack,SHIHTZUX  ,SHIHTZ,Brindle   ,Y,M,14,BUDERIM
D         ,Buddy,SPOODLE   ,SPOODL,Gold      ,Y,M,15,BUDERIM
D         ,Padi,STAFFRDAM ,STAFFR,TanWhite  ,Y,F,15,WARANA
D         ,Gypsy,SPANIELTBX,SPANIE,WhiteBlack,Y,F,14,BUDERIM
D         ,Sheala,BULLARABX ,BULLAR,Brindle   ,Y,F,14,MAROOCHYDORE
D         ,Maximus,SHIHTZUX  ,SHIHTZ,WhiteBrown,Y,M,14,KENILWORTH
D         ,Jasmine,MALTESEX  ,MALTES,White     ,Y,F,14,MOUNT COOLUM
D         ,Harvey,SHIHTZUX  ,SHIHTZ,Brindle   ,Y,M,14,DIDDILLIBAH
D         ,Tully,SPOODLE   ,SPOODL,BlackGrey ,Y,M,14,MOUNTAIN CREEK
D         ,Tommy,PAPILLON  ,PAPILL,WhiteBlakT,Y,M,14,BUDERIM
D         ,Niko,MALTESEX  ,MALTES,WhiteBrown,Y,M,15,BUDERIM
D         ,Charlie,SPANIELAC ,SPANIE,Roan      ,Y,M,14,BUDERIM
D         ,Molly,LABRADOR  ,LABRAD,Black     ,Y,F,13,YAROOMBA
D         ,Beau,MALTESEX  ,MALTES,White     ,Y,M,14,SIPPY DOWNS
D         ,Mana,LABRADOR  ,LABRAD,Yellow    ,Y,F,14,COOLUM BEACH
D         ,Kia,CATTLEDOG ,CATTLE,Red       ,Y,F,14,COOLUM BEACH
D         ,Sally,STAFFRDBTX,STAFFR,Brindle   ,Y,F,14,VERRIERDALE
D         ,Ritzi,TERRIERTN ,TERRIE,TanWhite  ,Y,M,15,BUDERIM
D         ,Louis,JACKRUSSLX,JACKRU,BlackBroWh,Y,M,15,BUDERIM
D         ,Sam,POODLETOYX,POODLE,BlackGrey ,Y,M,14,BUDERIM
D         ,Kelly,DACHSHDLH ,DACHSH,BrownBlack,Y,F,14,BUDERIM
D         ,Merino,POODLETOY ,POODLE,WhiteApric,Y,M,15,MOUNT COOLUM
D         ,Coco,CHIHUAHUAX,CHIHUA,Tan       ,Y,F,14,NINDERRY
D         ,Cleo,SHIHTZUX  ,SHIHTZ,SilverBlac,Y,F,14,MAPLETON
D         ,Major,RIDGEBACK ,RIDGEB,Tan       ,Y,M,15,BOKARINA
D         ,Lily,SPOODLE   ,SPOODL,Gold      ,Y,F,14,SIPPY DOWNS
D         ,Pedro,MALTESEX  ,MALTES,White     ,Y,M,13,BUDERIM
D         ,Molly,SPOODLE   ,SPOODL,Tan       ,Y,F,14,BUDERIM
D         ,Wally,GERMNSHEPX,GERMNS,Tan       ,Y,M,14,KIDAMAN CREEK
D         ,Jack,JACKRUSSL ,JACKRU,TriColour ,Y,M,14,MUDJIMBA
D         ,Jessie,CHIHUAHLH ,CHIHUA,Sable     ,Y,F,14,MAROOCHYDORE
D         ,Spot,FOXTERRIE ,FOXTER,WhiteTan  ,Y,M,14,SIPPY DOWNS
D         ,Molly,COLLBORDR ,COLLBO,White     ,Y,F,14,ROSEMOUNT
D         ,Danny,RETRIEVGD ,RETRIE,Gold      ,Y,M,14,BLI BLI
D         ,Ozzie,LABRADOR  ,LABRAD,Gold      ,Y,M,14,PEREGIAN SPRINGS
D         ,Bridie,MALTESEX  ,MALTES,GreyWhite ,Y,F,14,MAPLETON
D         ,Mi Mi,POODLEMINX,POODLE,Grey      ,Y,F,15,BUDERIM
D         ,Nina,POODLEMINX,POODLE,Grey      ,Y,F,15,BUDERIM
D         ,Pud,COLLBORDR ,COLLBO,BlackWhite,Y,F,14,BUDERIM
D         ,Angus,MALTESEX  ,MALTES,White     ,Y,M,14,MOUNTAIN CREEK
D         ,Bonnie,JACKRUSSLX,JACKRU,WhiteTan  ,Y,F,15,SIPPY DOWNS
D         ,Abbie,TERRIERWT ,TERRIE,White     ,Y,F,14,BUDERIM
D         ,Remi,CATTLEDOGX,CATTLE,RedTan    ,Y,F,14,COOLUM BEACH
D         ,Shazra,SHIHTZUX  ,SHIHTZ,Ginger    ,Y,F,14,BUDERIM
D         ,Tangles,RETRIEVGD ,RETRIE,Gold      ,Y,M,14,BUDERIM
D         ,Tia,LABRADORX ,LABRAD,Black     ,Y,F,14,COOLUM BEACH
Cat       ,Tiger,TABBY     ,TABBY ,Unknown   ,Y,F,14,DOONAN
Cat       ,Isobel,PERSIAN X ,PERSIA,Blue      ,Y,M,14,DOONAN
Cat       ,Twinky,TABBY     ,TABBY ,Unknown   ,Y,F,14,DOONAN
D         ,Orphy,MALTESE   ,MALTES,White     ,Y,M,15,KULANGOOR
D         ,Murphy,TERRIERWTX,TERRIE,Brown     ,Y,M,14,MOOLOOLABA
D         ,Saschin,TERRIERSIX,TERRIE,Grey      ,Y,M,14,BUDERIM
D         ,Pikey,COLLBORDR ,COLLBO,Caramel   ,Y,M,15,COOLUM BEACH
D         ,Jaki,COLLBORDRX,COLLBO,BlackWhite,Y,F,14,DOONAN
D         ,Jayd,WOLFHOUNDX,WOLFHO,Tan       ,Y,F,14,ROSEMOUNT
D         ,Jack,SHIHTZUX  ,SHIHTZ,CaramelWht,Y,M,13,MARCOOLA
D         ,Molly,SHIHTZUX  ,SHIHTZ,BlackTanWh,Y,F,13,MARCOOLA
D         ,Max,FINNISHLAP,FINNIS,BlackWhite,Y,M,14,KUREELPA
D         ,Susi,GERMNSHEP ,GERMNS,Brown     ,Y,F,14,EUDLO
D         ,Eddie,BICHONFRSX,BICHON,TanWhite  ,Y,M,14,MOUNT COOLUM
D         ,Ted,HEELERX   ,HEELER,GreyBlack ,Y,M,14,IMAGE FLAT
D         ,Tess,POODLESTDX,POODLE,White     ,Y,F,14,BLI BLI
D         ,Kora,STAFFRDAM ,STAFFR,Brindle   ,Y,F,14,MOUNT COOLUM
D         ,Jasmin,COLLBORDR ,COLLBO,RedWhite  ,Y,F,14,MOOLOOLABA
D         ,Bonnie,MALTESE   ,MALTES,White     ,Y,F,14,NAMBOUR
D         ,Belle,GERMNSHEP ,GERMNS,BrownBlack,Y,F,14,PEREGIAN BEACH
D         ,Casper,SHIHTZUX  ,SHIHTZ,White     ,Y,M,14,MOUNTAIN CREEK
D         ,Elmo,DACHSHLHM ,DACHSH,BlackTan  ,Y,M,14,BUDERIM
D         ,Portia,WHIPPET   ,WHIPPE,BrownWhite,Y,F,16,CALOUNDRA WEST
D         ,Pastel,WHIPPET   ,WHIPPE,WhiteBrown,Y,F,16,CALOUNDRA WEST
D         ,Zac,BICHONFRSX,BICHON,WhiteCream,Y,M,14,BURNSIDE
D         ,Roxie,SHIHTZUX  ,SHIHTZ,TriColour ,Y,F,14,MOUNTAIN CREEK
D         ,Barney,POMERANIAX,POMERA,Cream     ,Y,M,14,COOLUM BEACH
D         ,Clancy,COLLBORDR ,COLLBO,RedWhite  ,Y,M,14,VERRIERDALE
D         ,Dash,COLLBORDRX,COLLBO,BlackWhite,Y,M,14,YANDINA
D         ,Charlie,POODLEMINX,POODLE,Apricot   ,Y,M,14,PACIFIC PARADISE
D         ,Zilzie,LABRADORX ,LABRAD,Black     ,Y,M,14,SIPPY DOWNS
D         ,Gretle,CATTLEDOG ,CATTLE,Blue      ,Y,F,14,BUDERIM
D         ,Shelby,CATTLEDOGX,CATTLE,Grey      ,Y,F,14,
D         ,Bella,LHASAAPSO ,LHASAA,WhiteBrown,Y,F,14,BURNSIDE
D         ,Sally,CATTLEDOGX,CATTLE,GreyBlack ,Y,F,14,COOLUM BEACH
D         ,Sophie,MALTESEX  ,MALTES,TanWhite  ,Y,F,14,DIDDILLIBAH
D         ,Millie,COLLIESMOX,COLLIE,BlackWhite,Y,F,15,VERRIERDALE
D         ,Wilba,COLLBORDRX,COLLBO,Black     ,Y,M,14,COOLUM BEACH
D         ,Bella,COLLBORDR ,COLLBO,RedWhite  ,Y,F,14,MUDJIMBA
D         ,Champ,MALTESEX  ,MALTES,CreamBlack,Y,M,14,MOUNTAIN CREEK
D         ,Charley,SCHNAUZER ,SCHNAU,Sable     ,Y,F,14,BUDERIM
D         ,Esther,HEELER    ,HEELER,Blue      ,Y,F,14,WOOMBYE
D         ,Jack,JACKRUSSLX,JACKRU,Tan       ,Y,M,14,MUDJIMBA
D         ,Wombat,STAFFRDBT ,STAFFR,Black     ,Y,F,13,EUMUNDI
D         ,Kaos,FOXTERRMN ,FOXTER,BlackTanWh,Y,M,14,CALOUNDRA WEST
D         ,Britney,COLLBORDRX,COLLBO,BlackWhite,Y,F,15,BLI BLI
D         ,Humbug,MALTESEX  ,MALTES,Black     ,Y,F,14,NAMBOUR
D         ,Roxy,SPANIELCVX,SPANIE,WhiteTan  ,Y,F,14,BUDERIM
D         ,Buddy,STAFFRDBT ,STAFFR,Brindle   ,Y,M,14,PALMWOODS
D         ,Jak,HEELERX   ,HEELER,BlueGrey  ,Y,M,14,MOUNT COOLUM
D         ,Koby,CATTLEDOGX,CATTLE,WhiteBlack,Y,M,14,MAROOCHYDORE
D         ,Kinja,CATTLEDOGX,CATTLE,Black     ,Y,M,15,BUDERIM
D         ,Pookie,POODLETOY ,POODLE,Champagne ,Y,F,14,SIPPY DOWNS
D         ,Dooley,KELPIEAUSX,KELPIE,Chocolate ,Y,M,14,BUDERIM
D         ,Lucy,BOXERX    ,BOXER,Tan       ,Y,F,14,
D         ,Socket,STAFFRDBTX,STAFFR,Brindle   ,Y,F,13,MOOLOOLABA
D         ,Jake,STAFFRDBT ,STAFFR,BlackBrind,Y,M,14,PALMWOODS
D         ,Tully,TERRIERBR ,TERRIE,RedWheaten,Y,F,14,POINT ARKWRIGHT
D         ,Boof,STAFFRDBT ,STAFFR,Tan       ,Y,M,13,COOLUM BEACH
D         ,Indie,ROTTWEILR ,ROTTWE,Black     ,Y,F,14,MOUNTAIN CREEK
D         ,Maxine,FOXTERRIE ,FOXTER,WhiteBlack,Y,F,14,BUDERIM
D         ,Nippy,JACKRUSSL ,JACKRU,WhiteBrown,Y,M,13,BUDERIM
D         ,Thursday,KELPIEAUSX,KELPIE,BlackTanWh,Y,M,15,SIPPY DOWNS
D         ,Narla,STAFFRDBT ,STAFFR,BlackBrind,Y,F,13,MAROOCHYDORE
D         ,Tom,MALTESEX  ,MALTES,Cream     ,Y,M,14,KULUIN
D         ,Eddie,MALTESTOYX,MALTES,White     ,Y,M,13,MOUNTAIN CREEK
D         ,Isabella,RETRIEVGD ,RETRIE,White     ,Y,F,14,PEREGIAN SPRINGS
D         ,Marley,TERRIERTN ,TERRIE,WhiteTan  ,Y,M,14,SIPPY DOWNS
D         ,Hunter,FOXTERRMN ,FOXTER,WhiteTan  ,N,M,13,MUDJIMBA
D         ,Nessa,TERRIERTN ,TERRIE,TriColour ,Y,F,13,MAPLETON
D         ,Benson,DACHSHUND ,DACHSH,BlackTan  ,Y,M,14,FOREST GLEN
D         ,Lilly,SHIHTZU   ,SHIHTZ,BlackTanWh,Y,F,13,BUDERIM
D         ,Gillin,TERRIERSI ,TERRIE,BrownTan  ,Y,M,14,MAROOCHYDORE
D         ,Harriet,SPOODLE   ,SPOODL,Black     ,Y,F,14,NAMBOUR
D         ,Lilly,SHIHTZU   ,SHIHTZ,WhiteTan  ,Y,F,13,BUDERIM
D         ,Cindy,SHIHTZUX  ,SHIHTZ,White     ,Y,F,14,NAMBOUR
D         ,Dyna,TERRIERTN ,TERRIE,TriColour ,Y,F,14,BUDERIM
D         ,Wags,LHASAAPSOX,LHASAA,Tan       ,Y,M,15,BLI BLI
D         ,Jett,LABRADOR  ,LABRAD,Black     ,Y,M,14,BLI BLI
D         ,Sharna Roo Cook,KELPIEAUSX,KELPIE,TriColour ,Y,F,13,MERIDAN PLAINS
D         ,Maddy,LABRADORX ,LABRAD,Black     ,Y,F,14,VALDORA
D         ,Allie,JACKRUSSL ,JACKRU,TanWhite  ,Y,F,14,MAROOCHYDORE
D         ,Wilbur,SPANIELCK ,SPANIE,Gold      ,Y,M,13,YANDINA
D         ,Lily,MALTESE   ,MALTES,White     ,Y,F,14,ALEXANDRA HEADLAND
D         ,Max,FOXTERRMN ,FOXTER,BlackWhite,Y,M,13,SIPPY DOWNS
D         ,Arnie,STAFFRDBTX,STAFFR,Tan       ,Y,M,14,DULONG
D         ,Max,RETRIEVGD ,RETRIE,GoldWhite ,Y,M,14,BUDERIM
D         ,Lucci,CHIHUAHUA ,CHIHUA,Black     ,Y,F,15,YAROOMBA
D         ,Tink,CHIHUAHUA ,CHIHUA,TanWhite  ,Y,F,14,TWIN WATERS
D         ,Boston,LABRADOR  ,LABRAD,Cream     ,Y,F,13,SIPPY DOWNS
D         ,Ralph,COLLBORDR ,COLLBO,BlackWhite,Y,M,14,MAROOCHYDORE
D         ,Tinnie,RIDGEBACKX,RIDGEB,Tan       ,Y,F,14,MOUNT COOLUM
D         ,Bindi,STAFFRDBT ,STAFFR,Brindle   ,Y,F,16,BUDERIM
D         ,Bill,CATTLEDOGX,CATTLE,Blue      ,Y,M,14,BUDERIM
D         ,Missy,COLLBORDR ,COLLBO,BlackWhite,Y,F,14,KIELS MOUNTAIN
D         ,Bes,STAFFRDBT ,STAFFR,Brindle   ,Y,F,15,MOOLOOLABA
D         ,Tiny,POODLETOY ,POODLE,Black     ,Y,M,14,MAROOCHYDORE
D         ,Elvis,BICHONFRS ,BICHON,White     ,Y,M,13,PACIFIC PARADISE
D         ,Kiera,TERRIERWT ,TERRIE,White     ,Y,F,14,EUDLO
D         ,Lily,JACKRUSSL ,JACKRU,WhiteTan  ,Y,F,14,COOLOOLABIN
D         ,Sasha,SHIHTZUX  ,SHIHTZ,TriColour ,Y,F,13,MOOLOOLABA
D         ,Marley,LABRADOR  ,LABRAD,Honey     ,Y,M,15,MARCOOLA
D         ,Bea,JACKRUSSL ,JACKRU,WhiteBrown,Y,F,14,TANAWHA
D         ,Emma,CATTLEDOG ,CATTLE,Blue      ,Y,F,14,LITTLE MOUNTAIN
D         ,Gemma,LABRADOR  ,LABRAD,Gold      ,Y,F,14,MAROOCHY RIVER
D         ,Kym,MALTESE   ,MALTES,White     ,Y,F,13,YANDINA
D         ,Rock,STAFFRDBT ,STAFFR,Brindle   ,Y,M,14,COOLUM BEACH
D         ,Diva,JACKRUSSL ,JACKRU,TanWhite  ,Y,F,14,MOUNT COOLUM
D         ,Bonnie,POODLETOY ,POODLE,Black     ,Y,F,14,SIPPY DOWNS
D         ,Diesel,CATTLEDOGX,CATTLE,WhiteBrown,Y,M,13,IMAGE FLAT
D         ,Roxie,LABRADOR  ,LABRAD,Chocolate ,Y,F,13,MARCOOLA
D         ,Millie,LABRADORX ,LABRAD,BlackWhite,Y,F,13,BUDERIM
D         ,Roxy,FOXTERRMN ,FOXTER,WhiteBlakT,Y,F,14,LANDERS SHOOT
D         ,Brandi,FOXTERRMNX,FOXTER,Brown     ,Y,F,13,PALMWOODS
D         ,Shiva,LABRADOR  ,LABRAD,Yellow    ,Y,F,13,MAROOCHYDORE
D         ,Harry,MALTESE   ,MALTES,White     ,Y,M,13,PEREGIAN SPRINGS
D         ,Bear,LHASAAPSOX,LHASAA,BrownWhite,Y,M,14,MARCOOLA
D         ,Bella,RETRIEVER ,RETRIE,Gold      ,Y,F,14,MOUNTAIN CREEK
D         ,EM Jay,GERMNSHEPX,GERMNS,BrownBlack,Y,M,13,BLI BLI
D         ,Pepper,KELPIEAUSX,KELPIE,TriColour ,Y,F,13,NAMBOUR
D         ,Triska,SPANIELCK ,SPANIE,Gold      ,Y,F,13,SIPPY DOWNS
D         ,Lily,MALTESEX  ,MALTES,White     ,Y,F,13,MAPLETON
D         ,Ellie,LHASAAPSO ,LHASAA,WhiteCream,Y,F,13,BUDERIM
D         ,Pandy,LHASAAPSO ,LHASAA,BlackWhite,Y,F,13,BUDERIM
D         ,Happy,CATTLEDOGX,CATTLE,Brindle   ,Y,M,14,BLI BLI
D         ,Blackie,SCHNAUZMN ,SCHNAU,SaltPepper,Y,F,14,BUDERIM
D         ,Stella,RETRIEVGD ,RETRIE,Gold      ,Y,F,13,COOLUM BEACH
D         ,Chubbs,TERRIERTN ,TERRIE,BrownWhite,Y,M,14,BUDERIM
D         ,Gracie,LHASAAPSO ,LHASAA,WhiteBrown,Y,F,13,KUREELPA
D         ,Roxy,JACKRUSSL ,JACKRU,WhiteTan  ,Y,F,13,BUDERIM
D         ,Wilson,TERRIERAIX,TERRIE,Black     ,Y,M,13,DULONG
D         ,Nickle,STAFFRDBT ,STAFFR,FawnWhite ,Y,F,14,DULONG
D         ,Gizmo,SHIHTZUX  ,SHIHTZ,BlackWhite,Y,M,14,TWIN WATERS
D         ,Boogie,FOXTERRMNX,FOXTER,CaramelWht,Y,M,13,TWIN WATERS
D         ,Napoleon,STAFFRDBTX,STAFFR,TriColour ,Y,M,13,SIPPY DOWNS
D         ,Axel,MALTESEX  ,MALTES,White     ,Y,M,13,MOUNT COOLUM
D         ,Oscar,SHIHTZUX  ,SHIHTZ,Caramel   ,Y,M,14,PALMWOODS
D         ,Horse,RETRIEVGDX,RETRIE,BlackBrown,Y,F,13,COOLUM BEACH
D         ,Bella,CATTLEDOGX,CATTLE,Blue      ,Y,F,14,EUMUNDI
D         ,Bon Bon,LHASAAPSO ,LHASAA,Sable     ,Y,M,21,DOONAN
D         ,Angel,LHASAAPSO ,LHASAA,Fawn      ,Y,F,17,DOONAN
D         ,Ruby,CATTLEDOG ,CATTLE,Red       ,Y,F,13,BELLI PARK
D         ,Sasha,CATTLEDOGX,CATTLE,Brown     ,Y,F,14,KIELS MOUNTAIN
D         ,Kiko,MALTESEX  ,MALTES,Cream     ,Y,F,13,WOOMBYE
D         ,Cocoa,POODLEMIN ,POODLE,Chocolate ,Y,F,13,PEREGIAN SPRINGS
D         ,Bishka,BICHONFRS ,BICHON,White     ,Y,M,14,PACIFIC PARADISE
D         ,Maddy,FOXTERRMNX,FOXTER,BlackTan  ,Y,F,14,ROSEMOUNT
D         ,Gilbert,TERRIERWT ,TERRIE,White     ,Y,M,13,MOOLOOLABA
D         ,Toby,COLLBORDRX,COLLBO,Black     ,Y,M,13,SIPPY DOWNS
D         ,Zambi,JACKRUSSLX,JACKRU,Grey      ,Y,F,14,COOLUM BEACH
D         ,Monty,SHIHTZUX  ,SHIHTZ,BrownWhite,Y,M,13,SIPPY DOWNS
D         ,Tilly,JACKRUSSLX,JACKRU,Tan       ,N,F,15,SIPPY DOWNS
D         ,Mary Jane,CHIHUAHUAX,CHIHUA,TriColour ,Y,F,14,TWIN WATERS
D         ,Maximus,JACKRUSSL ,JACKRU,TanWhite  ,Y,M,14,EUDLO
D         ,Albie,MALTESEX  ,MALTES,BlackWhite,Y,M,15,MAROOCHYDORE
D         ,Reggie,TERRIERSIX,TERRIE,Fawn      ,Y,M,15,MOUNTAIN CREEK
D         ,Shadow,STAFFRDBTX,STAFFR,Black     ,Y,M,13,BLI BLI
D         ,Beau,TERRIERWTX,TERRIE,Brindle   ,Y,M,13,NAMBOUR
D         ,Ivy,MALTESEX  ,MALTES,Cream     ,Y,F,13,BUDERIM
D         ,Sophi,FOXTERRMNX,FOXTER,BlackWhite,Y,F,13,MAROOCHYDORE
D         ,Edward,TERRIERSIX,TERRIE,BlackTan  ,Y,M,14,BUDERIM
D         ,Millie,COLLBORDR ,COLLBO,RedWhite  ,Y,F,13,NINDERRY
D         ,Zoe,TERRIERTN ,TERRIE,BrownWhite,Y,F,14,ALEXANDRA HEADLAND
D         ,Buddy,COLLBORDRX,COLLBO,Black     ,Y,M,13,DOONAN
D         ,Milli,LABRADOODL,LABRAD,Gold      ,Y,F,13,MOOLOOLABA
D         ,Chilli,STAFFRDAM ,STAFFR,TanBlack  ,Y,F,13,MARCOOLA
D         ,Bluey,KELPIEAUSX,KELPIE,Blue      ,Y,M,14,KENILWORTH
D         ,Cosmo,MALTESE   ,MALTES,White     ,Y,M,13,BUDERIM
D         ,Bella,JACKRUSSLX,JACKRU,WhiteTan  ,Y,F,15,SIPPY DOWNS
D         ,Sarsha,SHIHTZU   ,SHIHTZ,GoldWhite ,Y,F,13,BURNSIDE
D         ,Baxter,COLLBORDRX,COLLBO,BlackWhite,Y,M,13,NAMBOUR
D         ,Lillia Belle,FOXTERRMN ,FOXTER,TanWhite  ,N,F,13,KUREELPA
D         ,Daisy,LABRADORX ,LABRAD,Black     ,Y,F,13,MARCOOLA
D         ,Tinkabelle,POMERANIAX,POMERA,Sandy     ,Y,F,14,WEST WOOMBYE
D         ,Scout,SHIHTZUX  ,SHIHTZ,WhiteBlakT,Y,F,13,BUDERIM
D         ,Bayley,LABRADOR  ,LABRAD,Cream     ,Y,M,13,PALMWOODS
D         ,Milo,MALTESEX  ,MALTES,BlackTan  ,Y,M,13,PALMWOODS
D         ,Frank,JACKRUSSL ,JACKRU,TriColour ,Y,M,15,COOLUM BEACH
D         ,Thumper,LABRADOR  ,LABRAD,Black     ,Y,M,13,IMAGE FLAT
D         ,Harley,LABRADORX ,LABRAD,Chocolate ,Y,M,13,ROSEMOUNT
D         ,Billy,STAFFRDBT ,STAFFR,BlackWhite,Y,M,13,MAROOCHYDORE
D         ,Bella,STAFFRDBT ,STAFFR,Fawn      ,Y,F,13,MOUNT COOLUM
D         ,Nickel,CATTLEDOG ,CATTLE,Red       ,Y,F,13,YANDINA
D         ,Gracie,CATDGSMTH ,CATDGS,Blue      ,Y,F,14,BLI BLI
D         ,Rupert,MALTESE   ,MALTES,TriColour ,Y,M,13,MOUNTAIN CREEK
D         ,Jindalee,POINTRGSH ,POINTR,Liver     ,Y,F,13,
D         ,Chloe,MALTESEX  ,MALTES,Red       ,Y,F,13,BUDERIM
D         ,Meg,TERRIERWT ,TERRIE,White     ,Y,F,13,PEREGIAN SPRINGS
D         ,Molly,TERRIERWT ,TERRIE,White     ,Y,F,13,PEREGIAN SPRINGS
D         ,Jemma,FOXTERRMN ,FOXTER,Tan       ,Y,F,13,TOWEN MOUNTAIN
D         ,Pedro,COLLBORDR ,COLLBO,BlackBrinW,Y,M,13,MONS
D         ,Tanz,RIDGEBACKX,RIDGEB,BlackTan  ,Y,M,14,YANDINA CREEK
D         ,Lolly,POODLE    ,POODLE,Champagne ,Y,F,13,MUDJIMBA
D         ,Gidget,FOXTERRIE ,FOXTER,Black     ,Y,F,13,MAROOCHYDORE
D         ,Oliver,TERRIER   ,TERRIE,Tan       ,Y,M,14,PACIFIC PARADISE
D         ,Misty,PAPILLON  ,PAPILL,TriColour ,Y,F,13,WOOMBYE
D         ,Charlie,SPANIELCV ,SPANIE,Blenheim  ,Y,M,13,MAROOCHYDORE
D         ,Zoe,CATTLEDOGX,CATTLE,BlackBroWh,Y,F,13,PACIFIC PARADISE
D         ,Snowy,BICHONFRS ,BICHON,White     ,Y,M,13,LANDERS SHOOT
D         ,Misty,LABRADOR  ,LABRAD,White     ,Y,F,13,SIPPY DOWNS
D         ,Cassie,MALTESEX  ,MALTES,White     ,Y,F,13,COOLUM BEACH
D         ,Max,SPOODLE   ,SPOODL,Tan       ,Y,M,14,BLI BLI
D         ,Ollie,COLLBORDRX,COLLBO,BlackWhite,Y,M,13,BUDERIM
D         ,Sasha,RETRIEVGD ,RETRIE,Honey     ,Y,F,14,BUDERIM
D         ,Clancy,CATTLEDOGX,CATTLE,BlackTanWh,Y,M,15,CALOUNDRA WEST
D         ,Maisie,COLLBORDRX,COLLBO,BlackWhite,Y,F,13,IMAGE FLAT
D         ,Tammy,JACKRUSSLX,JACKRU,TanWhite  ,Y,F,16,COOLUM BEACH
D         ,Meeko,HUSKY     ,HUSKY ,BlackWhite,Y,F,13,SIPPY DOWNS
D         ,Boxer,CHIHUAHMN ,CHIHUA,TriColour ,Y,M,13,BUDERIM
D         ,Zeke,STAFFRDBTX,STAFFR,BlackBrind,Y,M,13,BOKARINA
D         ,Evie,COLLBORDRX,COLLBO,BlackWhite,Y,F,13,COOLUM BEACH
D         ,Seng Kyi,LHASAAPSO ,LHASAA,Sable     ,Y,M,13,NAMBOUR
D         ,Lucy,MALTESEX  ,MALTES,BlackWhite,Y,F,13,BUDERIM
D         ,Kim,MALTESEX  ,MALTES,White     ,Y,F,14,NAMBOUR
D         ,Tess,JACKRUSSLX,JACKRU,BlackTanWh,Y,F,13,FOREST GLEN
D         ,Rocky,SHIHTZUX  ,SHIHTZ,Tan       ,Y,M,13,KULUIN
D         ,Crash,STAFFRDBTX,STAFFR,TanWhite  ,Y,M,13,WEYBA DOWNS
D         ,Missy,DACHSHUND ,DACHSH,Tan       ,Y,F,13,MAROOCHYDORE
D         ,Mia,TERRIERAU ,TERRIE,BlackTan  ,Y,F,13,MAROOCHYDORE
D         ,Benji,LABRADOR  ,LABRAD,Black     ,Y,M,13,BUDERIM
D         ,Merlot,MALTESEX  ,MALTES,CreamBlack,Y,F,13,SIPPY DOWNS
D         ,Milly,CATTLEDOGX,CATTLE,Blue      ,Y,F,14,BUDERIM
D         ,Spotti,MALTESE   ,MALTES,White     ,Y,M,13,BUDERIM
D         ,Duke,COLLBORDRX,COLLBO,BlackTanWh,N,M,13,WEYBA DOWNS
D         ,Tasha,COLLBORDR ,COLLBO,Black     ,Y,F,13,HUNCHY
D         ,Rosy,KELPIEAUSX,KELPIE,Tan       ,Y,F,13,KULANGOOR
D         ,Siska,TERRIERAU ,TERRIE,RedTan    ,Y,F,13,BUDERIM
D         ,Whiskey,TERRIERWTX,TERRIE,White     ,Y,F,13,WOOMBYE
D         ,Jessie,COLLBORDRX,COLLBO,BlackWhite,Y,F,13,NAMBOUR
D         ,Vinnie,PAPILLON  ,PAPILL,Sable     ,Y,M,13,BUDERIM
D         ,Kirby,POODLEX   ,POODLE,Apricot   ,Y,M,13,BUDERIM
D         ,Pippa,FOXTERRMN ,FOXTER,TriColour ,Y,F,13,NORTH ARM
D         ,Louis,FOXTERRMN ,FOXTER,TanWhite  ,Y,M,14,MERIDAN PLAINS
D         ,Finn,MALTESE   ,MALTES,White     ,Y,M,13,TWIN WATERS
D         ,Petra,LABRADOR  ,LABRAD,Chocolate ,Y,F,13,ROSEMOUNT
D         ,Woofy,COLLBORDR ,COLLBO,Black     ,Y,M,13,MONTVILLE
D         ,Suzie,MALTESEX  ,MALTES,White     ,Y,F,13,COOLUM BEACH
D         ,Jack,JACKRUSSL ,JACKRU,Tan       ,Y,M,13,MOOLOOLABA
D         ,Misty,STAFFRDBT ,STAFFR,Brindle   ,Y,F,13,BUDERIM
